9.661669210591019574e-01,2.579175849979506996e-01,7.732283342812165117e-01,2.406646232518587850e-03,6.026529072647382468e-02,-3.312113569450141071e-02,5.571633480341018491e-02,-6.154358127672288938e-03,-2.696248932740492876e-02,-1.975970063952539948e-02,4.073151126970846192e-02,3.911670792023665827e-02,-1.900819930218259138e-02,-6.731698412009830268e-02,-1.041516553790033106e-01,4.545688790466122231e-02,4.429077045609689650e-02,-5.818355182692484112e-02,-8.141703554983420466e-02,1.085595881752574460e-01,-8.524622741913334689e-02,-2.254153713319335603e-02,1.288020572322087472e-03,3.718937936803567296e-02,-1.192253509081591806e-01,3.808005399626256809e-02,-3.591362856667310033e-02,2.293557589113714990e-02,2.810166089322687147e-02,1.150198997384631674e-02,4.402313159732341302e-02,1.059089149241148470e-02,-7.174780160279731200e-02,-5.339554730427602952e-02,3.918222973978084667e-02,-1.341446564978886549e-02,-6.758107222510210954e-03,4.104551466594285464e-02,1.323359453123482826e-03,6.415757072284998530e-02,7.131678797037931117e-02,9.647484562271785302e-02,6.680500154964803816e-02,1.675626445096186148e-02,-1.517726475212743259e-02,3.546588562058697325e-02,-2.437167176289360693e-02,-1.591160589562759173e-03,-4.291778177701739694e-02,-4.824853853558727645e-03,-2.063122338610866996e-02,8.515283894818079236e-02,1.387339622178288857e-02,-3.932521169375802900e-02,6.838170822649804192e-02,-5.003152356616290958e-02,-7.221796350463316472e-02,-2.445458595117160072e-02,9.852195116253745569e-03,3.476607442004020498e-02,2.570460933565339723e-02,1.072112443275817679e-02,2.709174245475501341e-02,3.642751140678785610e-02
-9.865233132562160057e-01,-1.636207578578520727e-01,-6.789550222508162758e-01,-5.476738345436951705e-02,6.211149457270836310e-02,-9.207306550366428644e-02,3.493135742058513932e-02,-1.867720772565717099e-02,3.387618524321299451e-02,-2.956258164531880284e-02,3.315390983165854288e-02,-7.289832924844721895e-02,3.406086796063133998e-02,1.251501907601038424e-02,1.615694583436212348e-02,1.105191524599984237e-01,-5.638617813145905058e-03,3.975882962111483565e-02,-1.640785551140574450e-01,-1.621532221721162445e-02,-4.303645207275920426e-02,-2.543289158410210263e-02,4.315447239684888636e-02,-2.091760230345106331e-02,-1.925677963194894621e-02,-5.680957028316968582e-02,-6.799529400281077718e-02,3.535632470008819028e-02,7.796065415587356828e-02,4.611009075297939352e-02,3.474647517076791259e-02,3.067970988563124835e-02,4.334186902057018259e-02,-2.161089343497507240e-02,1.752785864005326072e-02,4.413779677708593030e-02,-1.857238444669772823e-02,4.978682183146109635e-02,3.700573443207124183e-03,-3.864570206172412981e-02,-2.890764994504104249e-02,5.407306483024387073e-02,-3.742826788959712631e-02,2.461244495703975022e-02,3.708133517643309035e-02,5.762730576740517086e-03,-3.942267480580896599e-02,2.810063753075398713e-02,-2.641127252309338411e-02,6.615542244724538501e-02,3.756866879947393795e-02,-9.545906366413588542e-03,-8.736562202084936779e-02,4.409858427133837855e-02,3.967153151241721576e-02,-8.408808465947837860e-03,2.374618745513622925e-02,-7.783983997592312971e-03,4.931950918412700280e-02,-2.119353799896214058e-02,1.027571288568888824e-01,-2.721449392829610250e-02,-1.345283986338910442e-02,2.468286798898177217e-02
9.993898973832531230e-01,-3.492610783197418189e-02,1.374242568167749479e-01,-1.952033694204698480e-02,-4.083085554084622815e-02,2.219926760738496346e-02,-3.932998746719537642e-02,-3.240571704017464888e-02,-1.504294095643410323e-02,-4.256426178400848914e-02,3.849695061084965064e-02,-1.203267511760871059e-02,1.005905742432620653e-01,6.707217908679989626e-02,9.454748822037732647e-02,-5.168985369499854571e-02,6.330269436383155479e-02,4.229723077062592755e-03,1.424897333283753342e-02,5.529524669011074041e-03,8.587041979073861686e-02,-4.126883907738137375e-02,-2.978918269041379643e-02,-4.576781153003366305e-03,5.104690607452416068e-02,2.402540872098700431e-02,-6.050085669323545558e-03,-6.973621337604168913e-02,-4.735792209951971560e-03,5.751854817802695176e-03,-4.332769180802162334e-02,2.570855685533871698e-02,2.611046309321229594e-02,2.258254666998632174e-04,-1.577398311177986498e-02,2.403098375169266873e-02,5.016264923144650445e-02,1.403578143361570475e-02,-3.431903041177530173e-02,-3.116852621314738711e-02,2.795039524101509184e-03,-1.452835849794533243e-02,-4.739757759007911381e-02,-3.779867852480642276e-02,3.450623485127870399e-02,-7.433661037172870079e-03,5.058042837987385826e-02,6.530546306357608473e-03,1.651721169214071666e-02,2.538710540367911800e-02,2.437004066468431707e-02,4.283323690302385384e-02,1.788569550067915445e-02,-3.501100650935175945e-02,-3.828502886651793946e-02,-1.164804620805771906e-02,3.592237092739200555e-02,-4.390407013483566684e-02,-1.343366525233276598e-01,-5.600977213180474701e-02,3.428765170857832334e-02,-6.450253773068841123e-02,-1.036120281522465991e-01,-5.196212309596760955e-03
6.767989797545972408e-01,-7.361678755576992472e-01,-4.088233546783487382e-01,6.180902743140041095e-02,7.071052446387090032e-03,3.323212350997497427e-02,3.633285699300325272e-02,3.173810501987781030e-02,3.406601469460854292e-02,5.018311692994652934e-02,5.914979366947285128e-02,3.745650509386119764e-02,-4.162108376245659408e-02,-9.644317827957950284e-02,3.588084262562912449e-03,3.789708308919611385e-02,-4.593721057879012609e-02,-5.393785136310267486e-02,2.728516724186652240e-02,6.712609240893151197e-02,1.716435399900457723e-02,-3.978597803231681551e-02,8.582307563776712944e-02,-1.721191896195516840e-03,4.331226507653773705e-02,-6.304835364530834985e-02,-9.096916147934195848e-05,-6.638975166926788796e-02,6.178549930988444516e-02,2.565282150075174489e-02,2.451767198343450527e-02,-9.059906955951216312e-02,1.369637443263369871e-02,6.050281627911685556e-03,-3.717701181015553580e-02,-1.365039370052816003e-02,-5.497324915355605857e-02,-9.243425572487376507e-03,3.335227773951497665e-02,-6.026126237477250763e-02,4.649999293346885471e-02,-2.218485967047846910e-02,-3.608705266423405111e-02,1.563997555656896146e-02,1.081662490372560514e-02,8.104612282843519366e-02,-1.109404072133692437e-01,-5.028981845010578600e-02,-1.758366620270978772e-02,-2.481550010557433128e-02,2.887828510306107016e-02,-1.423854695056462651e-02,-2.574424493151821272e-02,4.580533493774022191e-02,4.590023946834652369e-02,-3.710397158209713386e-02,7.570225143893583031e-02,6.990673396292824970e-02,-3.790009953438020635e-02,2.334614735126503207e-02,4.169506032627348646e-02,-4.307983603420859064e-02,1.061107314208913945e-02,-6.747161895024127512e-03
6.286710919332658687e-01,7.776713047087665531e-01,3.676821961565124308e-01,-7.472864660032844941e-02,-2.097796546000201684e-02,-3.262687586546700325e-02,-1.743232282020932417e-02,8.627597561660321421e-03,-3.030881731191812506e-02,4.521265680817754262e-02,2.677919637198507286e-02,-1.653178759604073331e-02,-2.790051569331898976e-02,-3.958397727300568686e-02,4.569578243523297889e-02,6.824710922462333407e-03,-3.540587421778746552e-02,7.611118294478381834e-04,1.091959980671761837e-02,1.578773006043449056e-02,6.306185385935962617e-02,-6.358901505252731456e-02,-3.955289597418327335e-03,2.377045440363665871e-02,-5.430161130783203727e-02,4.074230910836632025e-02,4.656887541647314332e-02,2.105701013284080186e-02,-7.488439912295301315e-02,-3.552463966691848246e-02,3.595675616124724416e-02,-3.665275016843690808e-02,-5.723498534490330247e-02,-8.682017761206608369e-03,-5.659252741764467937e-02,-5.012578521428700390e-02,9.379004086393005757e-02,-1.397945796555048747e-02,-1.948429482907705970e-02,-3.502531124573384641e-02,-5.320670674339111894e-03,-5.825125293734916693e-02,1.640324359342605273e-02,3.045188775452413801e-02,1.975093134266740335e-03,7.334886192764557451e-03,2.607018724138495183e-02,1.387770014604484438e-02,-1.057494330242028137e-02,2.499082533215298343e-02,6.898660104713660868e-02,-4.393170071104588424e-03,9.357664743547688610e-03,1.470207756507382196e-02,2.105909901963623140e-02,8.126030229773294200e-02,-4.847611991554431378e-03,4.097620713935883757e-02,1.555769887142389486e-02,-1.918140375076495333e-02,1.036753375875605621e-02,-1.018933369061734984e-02,-2.634563523615661429e-02,1.507507269625394525e-02
9.200806290745273675e-01,-3.917290339020354506e-01,-4.790606706640223589e-01,9.292449897681234403e-03,9.611049806274526291e-03,4.250072306810018068e-03,-4.902788856941240996e-03,-5.912271857182241352e-02,1.989457488103322721e-02,4.027427681935860648e-02,-4.473862937817726926e-02,-2.137463856699813557e-03,6.092279998921019957e-02,-5.477522886202187968e-02,4.744111569129402101e-02,5.153556720664256852e-02,-1.750601364522315698e-02,2.444022013317596539e-02,-2.142492688461683156e-02,-6.379737694787122881e-02,2.001507520196674217e-02,1.897401351838191863e-02,3.157101181848802340e-02,-2.635589751899962419e-02,6.901398738912109532e-02,2.501972066952033637e-03,-1.169262543414361505e-02,-6.436067101606178509e-02,-1.288177601917714354e-02,-2.984742438726993574e-02,4.269898658223889032e-02,-7.922319631924440442e-02,7.657573548354529303e-02,4.383879978251273291e-02,-1.792858993644496149e-02,2.248980579274091271e-02,-1.195215031759320479e-01,-4.971693523911232399e-02,1.618872726227200617e-02,3.443976086199544706e-02,-1.151083327989331495e-02,-2.412848492975190953e-02,8.977693334832550706e-03,-5.468855173121599939e-02,1.727519208814673121e-02,4.617464274419798894e-04,4.630043895190547043e-02,8.950381582047429660e-03,-1.573047435083490750e-02,-4.764467853235716116e-03,-3.893908763878863727e-02,1.661221351388442874e-02,6.431048002530774521e-02,5.457581459713191363e-02,-7.636586706080294995e-02,3.352757827356121073e-02,-4.690165461923328366e-02,-9.656851819821758373e-03,-2.017345346519362065e-03,-2.112682464250951325e-02,5.350306539441404552e-02,3.819776669514043932e-02,4.727540444820559074e-02,-2.347342248042959961e-02
-5.585234814366282219e-01,8.294887104017198975e-01,3.803118939088678818e-01,-7.927583141214051068e-03,7.394701328401097340e-02,-2.650391782011933279e-03,-3.936905683393326916e-02,9.379303487195110589e-02,5.070397183619849285e-02,-6.724943326367981145e-02,3.552501164758519597e-02,-5.889023064448727779e-02,5.156055478929043659e-03,-2.844182822159638246e-02,-6.231286400681088772e-02,3.117488256771984434e-02,7.319776353002370450e-02,4.036286983081457946e-02,8.276306986278840483e-02,-1.080619378616082121e-01,-2.963891346028203018e-04,2.476029909368712006e-02,-6.472457371603190790e-02,-8.022296495190839316e-02,-4.015694271529288151e-02,6.646334644202782534e-03,-1.337954777957556587e-02,-5.013491939818457560e-03,7.038379254321567267e-03,3.340587219175752270e-02,1.548274550295462675e-02,4.555935391229625625e-02,-4.496331897241339498e-02,2.222842872358681346e-02,-8.410069059986674533e-02,1.692166658686165143e-02,3.593301046892039691e-02,8.538874354697472899e-03,8.674226988626439205e-02,-9.652366213633949144e-02,-2.719865890776022171e-02,-3.479629480356814103e-02,-2.371370746988179373e-02,2.303823715803091088e-02,-5.891350052067059750e-02,-3.747484239920589877e-02,7.606022351363356249e-02,5.807124215351591734e-02,1.064374405911636991e-02,1.907916899976088917e-02,5.738005103105656840e-02,-5.920924349557915578e-02,8.544162424651541299e-02,1.474261665304361230e-02,-7.930978929571268904e-03,-7.473556069344067243e-02,9.205866789201903877e-02,-2.198081718134243731e-02,3.565843874993478851e-02,-3.675330905908510276e-02,4.597554480216589634e-02,3.754909328663509627e-02,2.970160306586105796e-03,-2.130805639050904754e-02
3.421416648118100756e-01,9.396483816831714408e-01,-2.218077567116210069e-01,1.844663347681537282e-03,-2.888297005573988233e-02,6.727876904142122104e-03,1.291847501971656390e-02,2.390683681712488934e-02,3.331732629134324247e-02,1.668303754405073627e-02,-9.797416071435004203e-02,9.702421505332984794e-03,-4.615904309259482446e-02,-6.935854730278777532e-03,-2.397552260413910331e-03,8.780308367910583112e-02,-4.189424473072397848e-02,-9.456742028126265132e-02,-4.561727127425878672e-03,4.718987123040432018e-03,5.502865762957939895e-03,-9.389543013317697140e-02,-6.345956517095084626e-02,8.079779784311399982e-02,1.817844766880083104e-02,7.883842287198045140e-02,1.312925505710525644e-04,2.550533604352551997e-02,-6.057846219612772476e-02,-4.187390259762924227e-02,-1.486176195701270977e-02,5.426940365297001911e-02,1.916058780433729097e-02,8.995114473422780380e-03,4.967491897926786665e-02,2.092175378614299919e-02,1.067681696496906585e-01,6.250845552891601264e-02,4.985972180288172906e-02,-7.176482447498853945e-02,-4.409931387903553990e-02,-2.796312980356929767e-02,-1.125916257259751974e-01,-2.834228985850927376e-02,-1.221474815432598351e-02,1.743322968459416755e-02,-3.925093343242397337e-02,-1.459948689046598226e-02,-6.256325463629620887e-02,-9.555963893517710472e-02,-1.195914568273253736e-01,2.587434750223213675e-02,-1.117189806594440747e-02,3.461898459773589398e-02,-2.476998980271644807e-02,1.988217750383276111e-02,4.878537888197378991e-03,-3.134954214135451250e-02,9.061332435431558585e-02,1.058861669834430946e-01,-8.591297315200313589e-02,-1.471173128973914113e-02,-5.059820907455826744e-02,6.436362983472554422e-02
-1.282648563930653407e-01,-9.917399490866879441e-01,5.413951840919466463e-01,5.337369286841402855e-02,3.903642475745711798e-02,1.094712601363147242e-02,1.958647936487438804e-02,-7.640699791789051787e-02,-8.958162900453474353e-02,2.519500722148338562e-02,1.152312061981489166e-02,7.520359329193881948e-02,2.245285797742151146e-02,1.140050755113397596e-02,-3.266174441875457218e-02,3.879932201784618007e-02,-2.228767865092262657e-02,-5.442318763965239836e-02,-6.630188860414791899e-03,5.062980212082961867e-02,6.831746063254796886e-03,-3.922284759121703185e-02,5.642410848542067647e-02,-8.990962402483292093e-02,-8.232643575902635902e-02,-3.929519934247172053e-02,4.441249719532221890e-02,-6.031641707369007899e-02,-2.210244631447588412e-02,-5.603238516511160200e-03,-6.931251337064397999e-02,1.337505363386677082e-01,4.881580013368393145e-02,-1.890478957159872969e-03,-6.969116411105828746e-02,4.247236945631878077e-03,5.718061981559999229e-02,-1.459969572430024932e-02,-2.157980609905465336e-02,4.991555463519327038e-03,-6.273958157566511540e-02,-2.468939298679851194e-02,-5.499202142047952130e-02,-1.816390729623848510e-02,-3.434609730704235586e-02,-3.352905946141589155e-02,-5.130777389527398091e-02,-2.430406546737789303e-02,2.795723121304582656e-02,-1.323805113509775658e-02,2.763545248269481946e-02,5.224740493830737353e-02,-4.189050851405413251e-02,7.464573767014763550e-02,-7.030109802111420003e-02,2.801188984637541582e-02,-8.026101845420711978e-02,-3.645685377313568482e-02,-7.490568298667342993e-03,2.684065232874924961e-02,7.031029788872379671e-02,-3.924375745993993747e-02,3.181281486390435953e-03,4.189649579631201520e-02
-9.973255768434953206e-01,7.308689194232606545e-02,3.812310514129835237e-01,5.629234816777967110e-02,3.990349308317282101e-02,-4.912572693924413536e-02,-6.950685852744105386e-02,4.998899620237518687e-02,-2.377136732273874009e-02,9.990577741850661941e-02,-1.206305000388968422e-02,1.108438840647359563e-01,-9.203209716515279790e-03,-7.945064111714168764e-02,1.498940676185887139e-02,2.915589586876931108e-02,-1.482147777834755958e-02,3.994768374719318005e-02,3.576362805073322881e-02,4.631846540226747244e-02,-4.550018045037260150e-02,3.451996951714206285e-02,5.477166583368671404e-03,-4.749737078453220712e-02,-6.371652331256733200e-03,-3.908511716468596187e-02,-1.958942251577306878e-02,-5.334683634215801190e-02,-3.704896562336456450e-02,7.575170962489471971e-02,1.358200750301839267e-02,9.274730765298739438e-03,-3.273003064219511676e-02,1.676420223591761627e-01,2.105527456991200530e-02,-5.778482223809407181e-02,-1.403150322185873870e-02,3.390293136006571756e-02,5.197375996544938842e-02,6.981815099945273828e-02,-2.123454911382560706e-02,6.746870467152214779e-03,-5.255148944736912076e-02,9.671068811421731914e-02,3.638122230613948654e-02,-2.482823136686684515e-02,-1.739657288233890584e-02,3.366262220316001280e-02,-7.318917231267993775e-03,-1.017941423757874782e-03,-8.156286697591771939e-02,-3.894818000574681860e-02,1.709437931694257271e-02,-7.689538537984333399e-02,-3.352106661715120728e-02,-3.669447622872130249e-02,-9.916796191769508551e-03,4.166371757422730748e-02,-4.497327540561266157e-02,5.413322324442873534e-02,9.926550566991103070e-04,-3.771918575483400315e-02,3.101076084723021487e-02,-1.125756579467718059e-02
