4.064042835724302805e+00,5.012085176336032788e+00,4.639367487814611835e+00,4.575775169431837597e+00,3.231871090892102671e+00,3.181943635788909042e+00,4.054274697028855456e+00,4.266714140021257151e+00,4.319135162632306901e+00,4.210350535593659238e+00,4.702752570880345040e+00,3.270508464974807517e+00,3.715529018675048700e+00,5.179797897107315308e+00,3.282402791439192224e+00,2.938772443080442720e+00,3.710363911167025019e+00,2.138236119606336416e+00,2.501539704017643473e+00,4.728004842418029874e+00,2.959281115272893281e+00,2.268371210490042422e+00,3.863570530704870443e+00,3.738741375177200954e+00,4.145550501554766676e+00,4.640802954683472592e+00,2.648603262017884763e+00,4.652050794776814158e+00,4.592130654019175751e+00,2.272143922034885577e+00,4.495590107882775577e+00,3.470364542546621411e+00,3.976417604046482701e+00,3.126359836230885758e+00,4.254858906849574574e+00,2.727816901686059836e+00,3.540767280106910331e+00,4.078117392873187086e+00,4.516432747068237497e+00,2.568581071876440802e+00,2.994145494652188599e+00,3.895402845447688112e+00,3.188909668260072827e+00,4.212249601606603555e+00,4.575670128013994642e+00,4.901289233738939544e+00,3.852573553419471164e+00,3.108186570082049460e+00,3.972649425918637789e+00,3.842864825644660254e+00,4.944137357963285240e+00,4.373599449102461456e+00,3.431481600563360601e+00,3.681957456409705731e+00,3.539579048928539695e+00,3.536783538861396181e+00,3.726957892244202153e+00,3.515320205038020340e+00,4.429428793155193667e+00,3.999476267390766449e+00,3.254095032812819088e+00,4.508896300604328111e+00,3.622442444618018786e+00,3.425029904715598761e+00
3.130164818400408500e+00,2.956703063845923296e+00,3.351747058166785198e+00,4.091946457752856148e+00,2.717043296106417039e+00,4.672551169169942398e+00,3.584758898602002919e+00,5.228809958576699835e+00,4.903031823972993308e+00,3.409544146937341758e+00,4.015033783202091477e+00,2.728182168971791111e+00,3.025590756194781239e+00,3.051946504191685339e+00,3.648211666776811857e+00,3.014384238048638309e+00,5.517798881092819130e+00,3.090273846209902864e+00,3.240738183393007787e+00,3.645204006577356548e+00,2.551458951653937213e+00,3.299644550150530264e+00,4.601401295239719857e+00,4.978656875600074194e+00,4.974220442900019634e+00,4.894261046692167660e+00,4.223751169809406569e+00,2.249208894965849304e+00,4.487606549991264515e+00,4.289180249926684674e+00,4.319710816710707668e+00,3.759606124368111590e+00,4.088660782423146678e+00,4.380040875115311927e+00,4.455140588834476389e+00,4.362608516638249334e+00,4.009127691099243052e+00,4.448654651559984963e+00,3.441975189185100703e+00,3.500724427058670596e+00,4.182040361308785315e+00,3.028925322185981983e+00,2.893630300771946828e+00,3.640665828017664918e+00,2.807139976461303199e+00,4.470208591615363325e+00,4.322597235525252657e+00,4.026809914763926912e+00,3.499765864389906334e+00,3.295695068930416305e+00,4.385977551119243145e+00,3.634745391382495860e+00,3.413090181677133295e+00,3.268191139574685877e+00,4.442513093982919159e+00,3.846884552694620929e+00,4.442058520822390832e+00,4.309265283903034316e+00,4.819953400466910232e+00,4.802960050433083161e+00,4.150649075937174359e+00,4.082943077405499110e+00,3.732640284297362054e+00,4.071059247894045718e+00
4.489763398202190281e+00,4.685808198891179721e+00,5.501105911507572443e+00,3.948768419331470714e+00,4.334504969492231297e+00,5.207587627899358473e+00,3.736543971058343239e+00,4.315489646308988014e+00,3.275304606632687410e+00,3.544168523971936935e+00,2.318335228309170937e+00,4.999056344659035922e+00,3.801761727680554426e+00,4.806216933669152702e+00,4.221570494465296086e+00,4.132467035544417300e+00,3.216490388212804863e+00,2.697112291720601185e+00,4.395163031979622659e+00,4.398045672302957065e+00,4.042254860164518959e+00,1.759143325660334156e+00,2.075346268106645908e+00,5.053647019440361099e+00,3.260124181415655187e+00,5.354008373699943313e+00,2.770685642040603192e+00,4.440659980576326049e+00,4.153171035195033056e+00,2.802038431460391443e+00,3.666355764814802853e+00,4.900991057737137169e+00,2.552963204754798987e+00,3.919411558271482132e+00,4.938193536382716964e+00,4.208052407236436032e+00,2.733575035113800844e+00,4.767913423644718485e+00,3.706207244748669360e+00,3.377429991908326823e+00,3.776943441717489858e+00,4.951634287270778145e+00,4.900261092272989671e+00,3.927983679485821611e+00,3.831189786533093056e+00,4.225260758318629684e+00,2.831449246997105540e+00,3.872058949079945300e+00,3.995254355434666671e+00,4.028963043078996442e+00,3.641309350600884009e+00,3.679277821552480177e+00,3.280170494245581381e+00,4.160331294512751299e+00,4.060242080603454262e+00,4.418027994252285318e+00,4.358886323010930042e+00,3.709451160716706219e+00,5.128080915782329718e+00,4.068772963473872295e+00,3.675503822868586568e+00,3.987396894205864406e+00,3.889601247149679697e+00,3.870480865333359777e+00
3.207257089955260376e+00,4.298727691856123023e+00,2.629155006597543753e+00,5.742810283378590341e+00,4.740157431842647817e+00,3.332305390863055106e+00,4.016154853685582893e+00,3.437543303212966084e+00,3.268582069458353168e+00,4.190317457080191765e+00,3.884058423116315772e+00,3.168854569540582755e+00,4.414948744490690302e+00,4.304570448676723338e+00,3.658946070746472490e+00,4.987001295754867058e+00,3.784694206209775036e+00,3.882502773752605219e+00,3.957001922027425955e+00,4.837862310875292060e+00,4.676056959445392458e+00,2.821088056152110557e+00,3.149864540640351596e+00,4.807244340091536117e+00,4.755179664613462087e+00,3.310022806638808213e+00,4.920611048168572310e+00,2.148038503395953036e+00,3.298842649179367204e+00,3.777767353899045499e+00,2.419059510172221206e+00,4.476699282445465222e+00,3.179993837245882915e+00,3.546643831189840057e+00,4.746770578966751586e+00,4.865680324837282633e+00,4.204654271423728495e+00,3.748439800569450586e+00,4.148541817672471765e+00,4.726268174873721861e+00,3.644282392151579231e+00,3.927039041401203523e+00,3.954889615788142798e+00,4.009078249251470716e+00,3.887619688830552978e+00,3.901658088644720745e+00,4.190727911229452651e+00,3.440749102339489163e+00,3.421555834263159568e+00,3.807237899423696170e+00,4.363085022021390813e+00,4.017602685886017433e+00,3.748585568273718582e+00,4.101774842408743460e+00,3.608511146049214080e+00,4.692182563472271362e+00,3.216165038150941236e+00,3.854704590735218428e+00,3.413868906923451796e+00,4.544799104686441993e+00,4.109040988091285485e+00,3.668584758379084931e+00,4.113263718954854653e+00,4.270927637414514422e+00
2.316417634490106181e+00,3.043959379271322874e+00,4.582574319620233538e+00,4.091310126183332230e+00,2.556791971086261661e+00,2.337739477632595708e+00,4.002668079855204120e+00,3.405748094539517545e+00,2.458966668016150159e+00,3.682411180830722941e+00,3.084026971484011614e+00,3.355434330567443002e+00,4.125428622046329430e+00,3.437372091353211534e+00,3.214611800257074048e+00,5.174419330625267044e+00,3.525076273803517513e+00,4.439371800230985876e+00,4.923301966116128803e+00,4.170007409659151953e+00,3.427496030280563044e+00,4.329777634158253896e+00,4.649125521248443249e+00,4.524888593980506357e+00,4.534944805796530254e+00,4.950334709964183233e+00,3.900728628708847179e+00,3.039714630145373242e+00,3.658396502075832224e+00,4.193927271273208746e+00,5.040965108046580490e+00,4.617292926023432109e+00,2.283543012113655735e+00,2.603790909630592676e+00,4.380362562167509743e+00,4.126014474242343688e+00,3.643124725264109465e+00,4.952067537181787493e+00,4.149432889053166207e+00,4.282099607812648756e+00,4.054532661139509386e+00,4.265163371343781762e+00,3.713539253440977905e+00,3.944411889829590567e+00,3.973227393372745109e+00,4.693956722113409086e+00,2.930433947917492787e+00,3.766375767328304036e+00,3.415717483502747509e+00,3.700637873356132257e+00,4.610672868215766940e+00,3.677479582036482508e+00,4.041357187136625839e+00,3.454008571739347833e+00,3.567599785245297195e+00,4.175899460863342405e+00,4.698566788694211738e+00,3.187916206391366636e+00,4.084615099292189022e+00,4.096048816867444486e+00,4.103844676392606416e+00,4.016351061347650742e+00,4.011716552152053694e+00,3.663093006562998522e+00
4.932529898074202279e+00,2.731401867639930980e+00,4.392835946593268481e+00,3.618304314746771500e+00,4.236030828820071648e+00,2.686949708730372421e+00,4.200076615236786992e+00,1.981241189366262478e+00,3.538523415235499847e+00,2.941243577997894487e+00,3.825846170172028771e+00,3.507743819395692686e+00,4.205178062122174154e+00,2.967361013875742248e+00,3.852887606591172354e+00,4.433009464580980108e+00,3.111561737985192977e+00,4.054927508699790017e+00,5.192545263057230187e+00,2.954203697178484411e+00,3.212640572142254403e+00,5.617425136040568923e+00,4.249402276484300245e+00,2.768135273487752457e+00,3.863863324176826985e+00,4.020746678927434203e+00,4.877397720414558435e+00,4.037886551407507518e+00,3.082741638275127372e+00,4.566086709924571885e+00,3.848022512018018038e+00,3.926912639835739682e+00,4.067871455584590734e+00,5.669855544322208729e+00,3.369276784666733526e+00,3.114059352904505751e+00,4.942547851880055632e+00,2.949877647449090645e+00,3.378924878459207637e+00,3.034854665356422565e+00,3.910496895096212011e+00,3.910036485677521156e+00,3.970379490207347928e+00,3.026773585283067725e+00,2.903107309262835223e+00,4.158591017170149229e+00,3.750071279947948977e+00,4.456543907779169089e+00,3.882178306636062892e+00,3.980529522896211869e+00,4.460789331833724169e+00,4.242371856747625181e+00,4.174901814307475867e+00,4.189113265401244846e+00,4.465728285671015207e+00,3.454401791986274173e+00,3.723192502233521051e+00,4.207901282783244490e+00,4.168774545145298660e+00,4.340358216639357281e+00,3.415545782989219514e+00,3.315792708925988652e+00,3.875338758645301862e+00,3.429088547362068695e+00
3.336559797909097735e+00,4.546687972568893343e+00,3.676132894455103273e+00,2.889538393581932318e+00,3.069239241734436963e+00,4.012894874343420959e+00,3.436216635776699668e+00,3.816445745438004522e+00,2.693033196516673833e+00,3.375800626596789478e+00,2.983340112067405236e+00,3.629602813283295593e+00,2.959232740301416253e+00,4.467244723888318170e+00,3.087465745225929314e+00,4.012836893753594758e+00,3.751861696284547243e+00,4.124271700534801077e+00,5.302955312253237352e+00,2.428476675195167189e+00,3.605435266411684658e+00,4.446076677457540427e+00,3.969279712353680711e+00,4.390862538213857746e+00,5.025018929457692352e+00,4.241368508134987891e+00,3.825438576559297754e+00,2.688941545963787316e+00,3.465032345746302145e+00,3.987308443984146411e+00,3.529068035808343051e+00,3.379344640420407941e+00,3.449514656162024018e+00,3.492626352214645458e+00,3.399311988332018419e+00,3.455613335509537976e+00,2.882806669334664562e+00,4.492731237134605315e+00,3.879067894231111424e+00,3.748870716214719678e+00,3.427716530082664637e+00,4.974412476998301358e+00,3.145276239465236046e+00,3.476233485300210369e+00,3.026679452384443358e+00,4.086003118311742455e+00,3.969997864925513653e+00,3.676400720662056365e+00,3.983404952568535329e+00,3.016521931268791867e+00,4.359338299708226394e+00,4.497457752473764003e+00,3.132630115015127892e+00,4.104620051641028944e+00,3.523109303868074527e+00,4.678319606342922654e+00,2.913991088897267989e+00,3.948682259477402923e+00,3.848166411455346214e+00,3.648380419407901698e+00,3.699542122374702480e+00,3.706024893085249960e+00,3.918244511201959046e+00,4.031805031425355068e+00
1.375897152369082832e+00,3.228062984909899846e+00,1.027564746818060204e+00,3.217247242501712456e+00,3.498818130132509641e+00,4.666475472547634951e+00,2.595522118840961401e+00,4.637373480114352020e+00,4.957194606805222392e+00,2.897177402437251637e+00,3.517781264493792470e+00,3.813496421162475780e+00,2.735190461687410313e+00,4.522061247470965384e+00,3.904170977436931089e+00,4.556790937404733732e+00,4.139064637081380837e+00,3.821155807269552618e+00,2.995452691675771995e+00,4.037770186387308335e+00,3.474571909478167075e+00,4.504185186174519906e+00,3.370666415304645724e+00,4.665350044189122691e+00,3.592438129018181492e+00,3.213077628551634479e+00,5.098096242571594772e+00,5.010198726269727842e+00,3.659686979516002303e+00,4.699497093515894619e+00,3.110473312031997395e+00,5.789927015661854526e+00,4.075589147513492883e+00,4.547304135773718947e+00,4.076633101590748431e+00,4.408278492830484119e+00,4.380797233126233259e+00,4.519424599040367418e+00,3.925810597454975071e+00,4.660008784279908056e+00,3.642715393391213308e+00,3.708474591218461125e+00,3.203539217888288437e+00,3.932360080947259640e+00,3.938279336920605278e+00,3.925587848478295339e+00,3.688452028728913756e+00,4.253644422882293163e+00,3.898110064388041085e+00,3.099314007909828028e+00,3.639003167549370588e+00,3.506411569562919439e+00,3.822148511327625897e+00,4.356891465434541644e+00,4.219980466685056442e+00,3.763949727158501180e+00,3.393843308275319437e+00,3.987081531383969146e+00,3.606460129064447351e+00,3.658101485399267272e+00,4.391712829530527884e+00,3.705032964808518958e+00,3.813810710868270615e+00,3.833223829703240604e+00
2.844350493505333421e+00,2.831869047223537716e+00,3.888798766201828183e+00,5.691079582666756842e+00,2.251694695966270032e+00,2.840217968414402439e+00,4.746583262158475591e+00,4.464351126155805538e+00,3.509384656314629591e+00,3.016725493173378236e+00,3.442367207894041936e+00,3.300627832293844488e+00,3.068604665847605162e+00,2.856542509118880524e+00,3.199380002539498502e+00,2.769922340837366548e+00,5.034414308573839314e+00,3.249432132567388720e+00,2.172373805672791480e+00,4.072300693610769073e+00,3.243027533017914799e+00,5.196353093969454662e+00,4.561225085526920076e+00,4.948253319674275730e+00,3.830931627229717140e+00,3.350534663839055405e+00,3.200168719304930853e+00,3.854877744904790404e+00,3.642186517784608668e+00,4.140468777415588164e+00,4.548730691679853777e+00,4.667138592494198157e+00,3.570092712971845827e+00,4.403790100066102831e+00,4.504200619260387839e+00,3.128650659425013636e+00,3.983049638713194174e+00,3.237872941963751305e+00,4.062586392625760823e+00,3.108774135249274373e+00,4.820750387513159652e+00,4.060965413603013552e+00,4.097432871802920040e+00,4.377465268826896683e+00,4.024224063758684800e+00,3.664761407997674247e+00,3.743738775289997545e+00,4.868419052746295606e+00,4.592999734965659719e+00,3.371199627752856642e+00,3.364628271961123573e+00,3.251496765241291165e+00,4.360012260684444918e+00,3.681674405385608306e+00,4.115765168316401379e+00,4.413917029655632263e+00,4.307973718388026896e+00,3.396456226627518227e+00,3.977790383453773781e+00,3.833206560729251589e+00,4.037731749909494461e+00,4.651877500953830236e+00,4.156135805362657365e+00,4.011983835372471496e+00
4.676824567677635436e+00,3.070488880479247840e+00,4.334048950260575239e+00,5.219598348010586975e+00,3.279992206420426104e+00,4.415568713634652198e+00,3.836852535205098391e+00,3.895430814835102229e+00,3.271435531268848784e+00,3.173104259500252322e+00,4.145716181174061710e+00,3.098245644428984757e+00,4.268663606906901720e+00,5.087442524176594816e+00,4.292337966099300850e+00,4.439547380641936769e+00,4.143921425704764516e+00,3.951187768263094924e+00,4.468144472612137541e+00,4.521389627121817689e+00,2.987845102588885027e+00,3.819676000008630723e+00,5.697616567215863626e+00,3.748573850079514269e+00,3.674241689632273822e+00,4.069210796605001512e+00,4.959237698006678130e+00,2.917458509385452370e+00,4.406667649009744281e+00,3.872676021235179622e+00,5.035755832878112237e+00,3.844854034472647175e+00,2.724003863695063643e+00,3.859179163034469173e+00,3.742282881668415051e+00,4.464131529808357257e+00,3.460070787895210831e+00,3.711506307003695770e+00,2.989278058332303534e+00,3.762572053058065080e+00,4.101804451983414701e+00,4.078404806922608650e+00,4.833055427911387092e+00,3.320005332536275944e+00,3.636560206006448581e+00,4.168996242986269252e+00,3.629751037301659267e+00,4.237101282155729010e+00,3.750719606694911334e+00,4.677483389097314870e+00,3.560491731183803576e+00,3.495090656287589859e+00,4.097367176008994250e+00,3.563843031665301364e+00,3.836709160091345439e+00,3.470330356043311859e+00,4.235868030431642062e+00,3.832956016823261702e+00,4.531396149026504006e+00,3.997028491528374694e+00,3.467229637616633831e+00,4.174842243839678169e+00,3.481655785248562118e+00,4.301051610095919742e+00
